"Time","Operation","Transfer(MKR)","Stake(MKR)","Executive/Poll","Options","Deci-sive"
"2020-03-30 17:13:16 009774313_163_000_0","CHOOSE","","16,763.92","Dai Stability Fee Adjustment - March 30, 2020","0.5",""
"2020-03-30 17:11:43 009774305_160_000_0","CHOOSE","","16,763.92","USDC Stability Fee Adjustment - March 30, 2020","16",""
"2020-03-30 17:10:36 009774300_027_000_0","CHOOSE","","16,763.92","Should we initiate the shutdown of the SCD system through an executive vote on April 24th, 2020?","Yes",""
"2020-03-26 16:00:00 009747944_000_000","FINAL_CHOICE","","16,763.92","USDC Stability Fee Adjustment - March 23, 2020","16",""
"2020-03-26 16:00:00 009747944_000_000","FINAL_CHOICE","","16,763.92","Debt Ceiling Adjustments - March 23, 2020","Yes",""
"2020-03-26 16:00:00 009747944_000_000","FINAL_CHOICE","","16,763.92","Dai Stability Fee Adjustment - March 23, 2020","0.5",""
"2020-03-26 16:00:00 009747944_000_000","FINAL_CHOICE","","16,763.92","Unblock the remaining Debt Auctions - March 23, 2020","Yes",""
"2020-03-24 19:54:23 009736063_080_000_0","CHOOSE","","16,763.92","USDC Stability Fee Adjustment - March 23, 2020","16",""
"2020-03-24 19:52:51 009736057_036_000_0","CHOOSE","","16,763.92","Dai Stability Fee Adjustment - March 23, 2020","0.5",""
"2020-03-24 19:51:36 009736052_023_000_0","CHOOSE","","16,763.92","Debt Ceiling Adjustments - March 23, 2020","Yes",""
"2020-03-24 19:50:18 009736046_051_000_0","CHOOSE","","16,763.92","Unblock the remaining Debt Auctions - March 23, 2020","Yes",""
"2020-03-24 19:48:32 009736035_021_001_0","STAKE","16,763.92","16,763.92","","",""
"2020-03-24 19:45:57 009736026_087_040","CREATE_PROXY","","0.00","","",""
